marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,51917998,RSZ6RLTTGWUN6,B00P1SBB9A,121595555,Braven BRAVEN 805 Wireless HD Bluetooth Speaker -Black - Speakers - Retail Packaging,Electronics,5,0,1,Y,N,Nice sound and easy to use,"This is a wireless speaker suitable for amplifying from a phone, ipod, computer, or other device. The speaker measures 9.5x4x2.75” and weighs just over 2 lbs. In the package, in addition to the speaker, you get an aux cable, a power transformer and cable (110-220V input), and a set of international power plugs including North American, European, and Middle Eastern, and several more, and an instruction booklet in many languages, including English, major European languages, Chinese, and Japanese (6 pages for each language). On one end of the speaker are sockets for power in (for charging the internal battery), USB power out (for charging devices), and aux (for connecting devices that do not have Bluetooth). Also on this end are a set of LED battery indicator lights and a battery check (status) button. On the top of the speaker are push button controls for volume up/down, play/pause, answer phone, and power. The top of the speaker also has a built in microphone for using the speaker as a speaker phone. The speaker is designed to be water resistant; that is, it can withstand splashes or gentle rain, but it cannot be submersed in water. Once the internal battery is charged (4-6 hours for a complete charge), it can run up to 18 hours. It can also be used to charge an external device such as a phone. The speaker can connect to a sound source (phone, iPod, computer) either wirelessly through Bluetooth or with a wired connection using the included aux cable. The speaker can also be paired with a second Braven speaker for stereo output.<br /><br />This is the external speaker that I have been looking for – it has a powerful, high quality sound, in a small portable package. The capabilities of the speaker are amazing, though. Not only can it run without being plugged in to an electric outlet, but you can even use it to charge your phone while you are listening to music. Or using the speaker as a speaker phone for a telephone conversation. The controls on the top of the speaker are easy to reach and manipulate—no trying to find a tiny dial to turn with your fingernail to control volume or power, for instance. I also found pairing the speaker to my phone to be quite straightforward. Overall, I have found this speaker to be provide excellent sound as well as phenomenal versatility. It would be a great choice for a dorm room, kitchen, cafe, home office, even living room, and it will also travel well (especially with all those international plugs).aker are easy to reach and manipulate—no trying to find a tiny dial to turn with your fingernail to control volume or power, for instance. I also found pairing the speaker to my phone to be quite straightforward. Overall, I have found this speaker to be provide excellent sound as well as phenomenal versatility. It would be a great choice for a dorm room, kitchen, cafe, home office, even living room, and it will also travel well (especially with all those international plugs).",2015-08-31
US,15222327,R1ECD2NHMBUBYL,B00MGF9YO0,372190199,SoundLogic 2-In-1 Rechargeable Stereo Speaker Headphones - Retail Packaging - Black,Electronics,5,0,0,N,Y,You get an awesome bang for your buck here,You get an awesome bang for your buck here!!! My son's would have their headphones break every other month until I got them each a pair of these.  Now I have a pair .,2015-08-31
US,37856298,R1W9T28DZXY39R,B000ZD067Y,804439103,Motorola Digital NEW COMCAST HDTV DVR CABLE REMOTE CONTROL,Electronics,5,0,0,N,Y,Five Stars,Great.,2015-08-31
US,11871092,R37AWT72FRK6RE,B008KVUAGU,781032079,Mediasonic Homeworx HW110AN Super Thin Indoor HDTV Antenna - 25 Miles Range,Electronics,2,0,2,N,Y,Junk,A coat hanger pulls in more stations.  Junk!,2015-08-31
US,28453953,R3GU6DOE1G8UYS,B003L1ZYYW,572574607,AmazonBasics High Speed HDMI Cable,Electronics,5,0,0,N,Y,fast delivery,works as expected; well made cable.,2015-08-31
US,23226513,R393PH5NVW4AVA,B00DI89I04,384175192,Woods 16/3 SJTW General Purpose Extension Cord,Electronics,5,0,0,N,N,... KabelDirekt RCA cable free of charge through a very cool program that this company is running,"I received this KabelDirekt RCA cable free of charge through a very cool program that this company is running. This cable came in two days and I didn't hesitate to use it in my TV room. The ends of the cable are made with a solid metal construction that gives it a high-quality feeling. Hands down, this cable is well worth purchasing over any other similar cable on the market if you want a sleek looking product that is functional as well.",2015-08-31
US,48731919,R3FCCDEPF5U7RX,B00NJGRKG4,898533170,Bose SoundLink Color carry case,Electronics,5,0,0,N,Y,Five Stars,Delivered fast and works well,2015-08-31
US,6632758,R3H1CARJBTUNED,B00H3JTT30,291614789,"Roker®Sound Cube Portable Wireless Bluetooth Stereo Speaker Built in Hands Free Speakerphone and Rechargable Battery,Clear and Crispy Sound Quality,Works With iPhone iPad iPod,Mp3 player,Tablet,Laptop,Computers And Any Bluetooth Enabled Device,Support 3.5mm Audio Cable Connection (Black)",Electronics,4,0,0,N,Y,Four Stars,The battery doesn't last very long but it is very powerful and loud,2015-08-31
US,31841944,R30OI5IMZ7YHG,B009BV4V4K,163247706,"ITIS Replacement Earpad ear pad Cushions For Bose QuietComfort 2 QC2,QuietComfort 15 QC15,QuietComfort 25 QC25, QuietComfort 35 QC35, SoundTrue,AE2, AE2i , AE2w Headphone With IT IS Headphone Cable Cord Clip",Electronics,3,0,0,N,Y,A Reasonable solution,Worked fine but I'm not sure how secure they fit into place.  But a bargain just to get rid of that old ear pad that kept flaking all over!!!,2015-08-31
US,46513271,RQ2WYJIVH0GJ9,B0093KZTEA,732984336,MUSE USB DAC PCM2704 Sound Card Optical Coaxial Decoder USB to S/PDIF Converter,Electronics,5,0,1,N,Y,but the Muse solved the problem nicely. Unit detected in both Windows 7 and XP ...,"We needed to bridge our internet piped in sound via a PC to the sound system running our large entertainment center. We tried various PC's with different sound cards and a couple different USB based DACs and weren't impressed. All added coloration to some extent and sounded artificial. Given the sound processors on the front end of our building wide amplifiers have onboard DACs (good ones)  it eventually dawned on us to simply link the PC to the processors via SPDIF and let the rack do the conversion native with it's higher quality DACs. Problem is coax SPDIF out is increasingly hard to find on PCs, but the Muse solved the problem nicely. Unit detected in both Windows 7 and XP automatically and works flawlessly. It's also solidly built with a metal case. I'm not one to believe in all the jitter nonsense and that SPDIF conversions have different subjective sound characteristics. All that matters is having a solid, commercial/professional DAC and getting the data stream there. The Muse did this without fault.",2015-08-31
US,15192036,R1RVDW9GMWRTRQ,B00DIFIP06,248865398,AmazonBasics Ultra Thin Indoor HDTV Antenna,Electronics,5,0,0,N,Y,as described - very thin and easy to install and use - highly recommend,as described - very thin and easy to install and use - highly recommend!  good range - one of my local stations is quite a distance away.,2015-08-31
US,52027458,R1SZL19NS78S0O,B00K3ON8X4,927162461,aoeyoo® Micro HDMI Input To VGA And Audio Output Port Projector Adapter HDMI Conversion Cable-White AY23D-W,Electronics,1,0,0,N,Y,Loose fit on microHDMI connector makes adapter unuseable,"On first use, the micro-HDMI connector fit only loosely into the computer socket (brand new computer--nothing had ever been lugged in that socket before) so it would only erratically transmit a signal when the cord was jiggled to a particular position.  Returned as unusable.",2015-08-31
US,46048671,R2PTR1H3E2I2ON,B00G5RBX2Q,385759968,J-tech Digital ® Hdmi Extender Over Tcp/ip Ethernet/over Single Cat5e/cat6 Cable 1080p with Ir - Up to 400 Ft,Electronics,4,1,1,N,Y,"Had some issues, good service from J-Tech","I purchased 3 of these to extend an HDMI signal through a 4 way splitter to a projector and 2 flat screens.  The projector was probably a 65' run, one flat panel was ~100' and the other about 40'.  Of the three, they all seemed to work well but I did get a lot of RF that interfered with my wireless mics. If I pulled power to the extenders, no interference, plug them back in, the interference would come back. I was able to overcome it for the most part with antenna placement and other adjustments. Another issue I had was that the Signal LED did not light correctly on one unit.  I swapped it with one of the other units but the LED still did not function where the LED on the other unit worked correctly in both locations.  But the unit itself, other than the LED, seemed to function okay.  About two months after installation I received a call saying that the image in the projector was flickering.  After a lot of troubleshooting I found that two of these units had failed.  J-Tech was very good about reimbursing me for replacement units and the replacement units have been working correctly for a month.  I'll update if I have further issues.  I could not find a single cable solution (cat 5e) that offered more bang for the buck.",2015-08-31
US,115620,R2FX4EYXFKCDOO,B01045Z3AM,721161866,WOVTE RCA Stereo Jack to 6.35mm Mono Plug TS Adaptor Pack of 4,Electronics,1,2,3,N,Y,Literally the worst adapters you could buy,"Literally the worst adapters you could buy. None of the four will actually fit anything in it. I guess you get what you pay for, but I'm unable to return it which is just the worst part",2015-08-31
US,47050351,R1RYR9EN9ZWZFL,B0014JI7OM,552183777,Skullcandy INK'D EarbudsPARENT ASIN,Electronics,5,0,0,N,Y,Five Stars,I love skullcandy's... They sound great and inexpensive.,2015-08-31
US,10854349,R1WOF6OYRAJELB,B002TLT10S,81531548,Sennheiser Digital Wireless Headphones,Electronics,5,2,2,N,Y,I have poor hearing and it helps to understand TV,. I have poor hearing and it helps to understand TV.,2015-08-31
US,24317412,RUFSZRPS7TWMB,B00T3OHUFM,873046636,Grenade Flare Headphones Black/Green,Electronics,1,0,0,N,N,absolute trash,"I got it for free as a promotion<br />-they didn't fit anybody's head properly (except for this one stuffed animal we have)<br />-sound quality is lower than airplane earphones<br />-build quality is cheap, i could probably make these in my garage<br />-so flimsy that when i shake it up and down it is like a salt shaker dropping plastic shavings on my desk<br />-look so ugly i swear it was designed by shrek<br /><br />-the volume control and mic was nice i guess",2015-08-31
US,33898429,R1HVB5PZZF3MHY,B008OUL1OC,437819119,MEE audio Runaway 4.0 Bluetooth Stereo Wireless + Wired Headphones with Microphone (Blue),Electronics,5,0,0,N,Y,Second Pair,"I realized I needed to buy a second pair of these because I was always wanted to still use them when they were charging on my computer. So I just got a second pair so one is always charged. My first pair were the black and red, and then I got these so I didn't get them mixed up in case I needed to send one back. But there were no problems. I actually think it's worth having two, considering that I use them so frequently, and taking into account how expensive the competitors' are.<br /><br />Update: March now, and they're still going strong, and so is my first pair.",2015-08-31
US,42147937,R20S3HRLUUYJV2,B00VB4F4KU,916506645,808 PERFORMER Over-Ear Headphones,Electronics,5,0,0,N,Y,Best headphones I've owned!,These are the best headphones I've owned to date. Sound Quality is phenomenal and the fit is awesome!,2015-08-31
